,0.7_4,0.7_24,0.7_72,3.7_4,3.7_24,3.7_72
Rv3603c,,,,1.904035941,1.782919108,
Rv3604c,,-1.078343222,,,-1.374933364,
Rv3605c,-1.018885947,-2.082464203,-1.758696844,-1.216499193,-2.329013879,
Rv3606c,-1.368381701,-1.936421565,-1.674343141,-1.348938545,-2.09100769,
Rv3607c,,-1.839419254,-1.533227823,-1.040322466,-2.129941217,-1.031712124
Rv3608c,,-1.532288896,,-1.681143372,-2.328322739,
Rv3609c,,-1.070758557,,-2.18517812,-2.140662903,
Rv3610c,,-1.121869267,,-1.104583538,-1.227919198,
Rv3612c,,,-2.554838286,,,-2.881209046
Rv3613c,,,-2.839514014,,,-3.691046601
Rv3614c,,,-2.878236214,,,-3.886842374
Rv3615c,,,-3.130087201,,1.869901257,-4.264902107
Rv3616c,,,-3.348895993,,,-3.967060392
Rv3617,,,-2.074843528,,,-2.431108516
Rv3618,,,-2.301432587,,,-2.133724747
Rv3619c,,,,1.22253842,,
Rv3620c,,,-1.281310883,,,
Rv3621c,,,,,,1.595751763
Rv3622c,,,,,,2.304290279
Rv3623,,,-1.269468927,,,
Rv3624c,,-1.503805265,-1.644172635,-1.036957903,-1.816400171,-1.667584818
Rv3625c,,,,-1.147829628,-1.725776905,
Rv3626c,,,,-1.50067149,-1.501909994,
Rv3627c,,,,,,
Rv3628,,,-1.005593521,,,-2.031927581
Rv3629c,,-1.353272744,-1.472338105,,-1.187483914,-1.765125256
Rv3630,,-1.319401461,-1.528617622,,-1.142615502,-1.22285973
Rv3631,-1.152413008,-2.222735764,-2.003569123,-1.617399807,-2.513077581,-2.086889432
Rv3632,,-1.985399701,-2.649658539,-1.08776874,-3.071515843,-3.002636458
Rv3633,,-1.50495973,-2.665702473,1.914633137,,-3.630608724
Rv3634c,,,,-1.225685187,-2.167790912,-2.323742835
Rv3635,,-1.05938471,,,,-1.030745702
Rv3636,,,,,,-1.160389319
Rv3638,,,,,,2.936387826
Rv3639c,,,,,2.371627966,3.462823789
Rv3640c,,,1.595996278,,,3.05887282
Rv3641c,,,,,,1.73514314
Rv3642c,,,,,,-1.064016108
Rv3643,,-13.18669428,-1.405439168,,,
Rv3644c,,-1.146017829,,,,
Rv3645,,,,,-2.040427453,
Rv3646c,,,,-1.237146651,,
Rv3647c,,-1.217502574,-1.793792549,,-1.344582467,-2.39914546
Rv3648c,,-1.631974432,-2.515462802,,-1.482370425,-3.529924898
Rv3649,,-1.37385899,-1.489134648,,-1.651436602,-1.226226583
Rv3650,,-1.054668604,-1.166537727,,,
Rv3651,,,1.132551912,,,
Rv3652,,,,,,1.992278728
Rv3653,,,1.519267826,,,2.956310478
Rv3654c,,,,,2.853181506,3.570786431
Rv3655c,,-1.179387345,-1.080447097,,,2.734226609
Rv3656c,,-1.157735755,-1.050232828,,,2.668323152
Rv3657c,,,,2.665266684,2.791400311,4.380209919
Rv3658c,,,,2.048373525,,2.405092693
Rv3659c,,,,2.554408921,,3.947815877
Rv3660c,,,2.050040908,2.724166836,2.451563023,3.69073833
Rv3661,,,,,-1.414133934,-1.509104943
Rv3662c,,-2.169362027,-2.302308178,,-3.6847764,-2.123180501
Rv3663c,,-1.909166696,-1.622453315,-1.529689598,-3.267361793,-1.62922646
Rv3664c,-1.026512578,-1.902846669,-1.485619218,-1.189376088,-4.084204612,-2.326168754
Rv3665c,,-1.796737097,-1.07527702,,-2.377143202,-1.610266248
Rv3666c,,-1.625909164,-1.323869688,-1.172506602,-2.4969227,
Rv3667,,-1.104404995,,-2.042782187,-2.659814993,-1.771771911
Rv3668c,,,,,,
Rv3669,,-1.471308064,-1.436257099,,,-1.967988196
Rv3670,,,,,,-1.420344511
Rv3671c,,-1.385304474,-1.649759751,-1.863985859,-1.942541497,-1.190699674
Rv3672c,,,-1.106974045,,-1.291825333,
Rv3673c,,,,-1.012559016,,
Rv3674c,,,,,,1.288368186
Rv3675,,-2.251143837,-2.175273969,,-1.976990129,-3.33563728
Rv3676,,,-1.236592671,,-1.571968033,-2.371120292
Rv3677c,,,,-1.090997844,-2.037803989,
Rv3678A,,-1.423027071,,-1.604200866,-1.88778481,-2.271757932
Rv3678c,,-1.240952365,-1.202420427,-1.459297079,-2.517975513,-2.161769013
Rv3679,,,-1.118191136,,,
Rv3680,,,-1.515496125,,-1.085595922,-1.527536667
Rv3681c,,,,1.295232081,1.636328972,
Rv3682,,-1.187646671,,-1.551488209,-2.421217508,-1.072670203
Rv3683,,,,,-1.432906149,-1.462511909
Rv3684,,,-1.026376112,-1.930861158,-2.531392606,-2.149495303
Rv3685c,,,,2.411769357,,
Rv3686c,,,,2.174481363,1.275386216,-1.9881279
Rv3687c,,-1.144416029,,,-1.121998185,-1.149970272
Rv3688c,,-1.351100693,-1.316899248,,,-1.492440912
Rv3689,,-1.281040425,-1.859980105,,-1.011065629,-2.146398389
Rv3690,-1.251361697,-1.62619212,-1.842066499,-2.208928133,-3.723969485,-2.938984258
Rv3691,-1.184029837,-2.137637548,-2.319178501,-1.920983619,-3.469179431,-3.069768966
Rv3692,-1.560083568,-1.944586708,-2.11183174,-2.662949497,-3.635149221,-2.615018756
Rv3693,-1.155970576,-2.344481723,-2.666341853,-2.223079538,-4.037298884,-3.431794226
Rv3694c,-1.519015811,-1.658777295,-1.159728331,-1.970106097,-3.476451881,-1.358213896
Rv3695,,-1.20621563,-1.029493307,-1.375638678,-2.59420733,-1.271678724
Rv3696c,,-1.540234873,-1.036353814,-1.040209167,-2.21543954,
Rv3697A,-1.027002696,-1.555178335,-1.94121794,,-1.646989415,-2.267317921
Rv3697c,,-1.20681707,-1.41994856,,-1.422764507,-1.425733358
Rv3698,,-1.768428834,-1.489663487,,-1.902911345,-1.034277054
Rv3699,,-1.336086057,-1.13728127,,-2.151331975,-1.715996456
Rv3700c,,-2.431564254,-2.845354596,,-3.002063328,-2.303363632
Rv3701c,-1.165541586,-2.19390451,-2.582896025,-1.56161552,-2.695029729,-2.191094499
Rv3702c,-1.480216462,-1.828032295,-2.498885526,-1.852310311,-2.703255118,-1.48410014
Rv3703c,,-1.428775756,-2.064924138,,-1.123655314,
Rv3704c,,,-1.516282137,,,
Rv3705A,,,-1.49129346,1.077390261,,
Rv3705c,,,-1.768030325,1.561865324,,
Rv3706c,,,-1.35281187,,,
Rv3707c,,,,-1.294404715,-1.109794556,
Rv3708c,,,,-1.439100005,-2.039489411,-1.265696061
Rv3709c,,-1.235954598,,-1.150313104,-1.574861344,
Rv3710,,,,,,
Rv3711c,-1.394351505,-2.059829825,-2.438688946,-1.779886989,-3.169390578,-2.753519532
Rv3712,,,,,,1.008538486
Rv3713,,,,-1.667259972,-1.942522445,
Rv3714c,,,1.520017663,2.05537088,,
Rv3715c,,,,1.653969654,,
Rv3716c,,,,1.331073669,,
Rv3717,-1.378588882,-1.136247939,,-1.779059743,-4.07132973,-3.419666294
Rv3718c,,,,,,
Rv3719,-1.521463271,-1.340863733,,-2.287161122,-3.453147735,-2.296552475
Rv3720,-1.488642109,-1.408448481,-1.170276233,-3.478437684,-4.548219733,-2.754139732
Rv3721c,,,,,,
Rv3722c,,,,,,
Rv3723,,,,,,
Rv3725,,-1.289410391,-1.255249302,,,-1.429196314
Rv3726,,-1.469807066,-2.132743423,,-1.902197793,-2.623150588
Rv3727,,-1.518022849,-2.136735263,,-1.563380872,
Rv3728,,-1.487270768,-1.144748168,,-1.709959224,
Rv3729,,-1.251717848,-2.204050505,,-1.61275269,-2.154678116
Rv3730c,,-1.368603024,-1.140220082,,,
Rv3731,,-1.115323681,-1.027457888,,-1.403952524,-1.304073938
Rv3732,,-1.301126906,-1.508818769,,-1.671019005,-1.76104796
Rv3733c,,,-1.573215388,,,-2.089291723
Rv3734c,,-1.076609631,-2.481180854,,,-3.20973746
Rv3735,,-1.191052082,-1.720112715,,-1.899053958,-2.386060604
Rv3736,,,,,,
Rv3737,,-1.335979697,,,,
Rv3738c,,,,,1.099060676,2.356481214
Rv3739c,,,,,,1.165982325
Rv3740c,,,,,,
Rv3741c,-1.516680553,-1.084285433,-1.119335671,,,-1.637526006
Rv3742c,-1.73238089,-1.064251622,-1.855335246,,,-2.498748959
Rv3743c,,,,,4.207960663,3.178699635
Rv3744,,,,,,
Rv3745c,,,,,,
Rv3746c,,-1.018594587,-1.442027151,,1.759892723,
Rv3747,,-1.12593984,-1.147820521,-1.151262394,-2.483333209,-3.205199728
Rv3748,,,,-1.310208961,-2.138372545,-2.525603699
Rv3749c,,,,1.751362028,1.265580208,
Rv3750c,,,,1.981480976,,
Rv3752c,,-1.072611136,-1.674116687,,,-1.274473067
Rv3753c,,-1.169851949,-2.163553922,,,-1.503153289
Rv3754,,,,,-1.944430032,-1.923508343
Rv3755c,,-1.400952581,-1.688339799,,-1.654990385,-2.287550272
Rv3756c,-1.813618321,-2.355953524,-1.949485439,-2.037351164,-4.268074774,-3.208476498
Rv3757c,-1.402299405,-2.041073987,-1.644519077,-1.991138844,-3.770159867,-2.589207223
Rv3758c,-1.663947113,-1.770546013,-1.201467082,-2.721902963,-3.233220823,-2.269270463
Rv3759c,-1.359324979,-1.873930023,-1.470980329,-2.830966887,-4.572051473,-2.715551821
Rv3760,,-1.36250944,-1.670838534,,-1.747982167,-2.694550564
Rv3761c,,-1.207753369,,,-1.432682991,-1.08494326
Rv3762c,,-1.202616853,-1.577197649,,-2.140858097,-1.79420063
Rv3763,,-1.731554112,-2.514595566,,,-3.730960218
Rv3764c,,,,,,1.644260343
Rv3765c,,,,,,1.90317355
Rv3766,,-1.959821094,-1.68422457,,-1.577743216,-1.392649521
Rv3767c,,,,1.067165193,,
Rv3768,,-2.145288027,-1.497864863,,-1.953962893,-1.631259254
Rv3769,,-1.10713443,-1.190560713,,-1.625045995,-2.638495901
Rv3770c,,,,1.018061539,,
Rv3771c,,,,1.308590059,1.471197638,
Rv3772,,-1.032547391,-1.275938171,-1.005063298,-1.799025285,-2.262825431
Rv3773c,,-1.412830118,-2.095282842,,-1.707368812,-1.431973528
Rv3774,,-1.79093597,-1.948693185,-1.543776583,-2.66352081,-2.937236287
Rv3775,,-1.398238282,-1.393827372,-2.084724731,-3.242786733,-2.579756743
Rv3776,,-1.001139657,,,-1.259844778,
Rv3777,,-1.127798778,,,-2.332608462,-2.433322473
Rv3778c,,,,1.476877617,1.051494059,
Rv3779,,,,,-1.681867235,-1.589744189
Rv3780,,-1.433816628,-1.197285791,,-2.089766408,-2.97003649
Rv3781,-1.588549341,-1.324642576,-1.028900505,-1.609201892,-2.615716883,-2.963198911
Rv3782,,,,,-1.145989575,-1.743542225
Rv3783,-1.29024747,-1.35466797,-1.20223533,-1.418861313,-2.070992008,-2.300392593
Rv3784,-1.828620573,-1.679850297,-1.158860846,-1.864827248,-1.906801335,
Rv3785,,-1.453842376,-1.334439546,,-1.233746258,
Rv3786c,,-1.350198425,-1.153794101,,-1.559951381,-1.578619046
Rv3787c,,,,,,
Rv3788,,,,2.26118938,,-1.315412692
Rv3789,,,,,,-1.444078057
Rv3790,,,,,-1.461524352,-1.630514291
Rv3791,-1.169212523,-1.418744104,-1.490805728,-3.162609344,-3.522775131,-3.285634494
Rv3792,-1.07630672,-1.766698662,-1.725290116,-2.168134801,-3.20283152,-2.231238467
Rv3793,-1.25615371,-1.879347387,-2.091009981,-2.875868068,-3.117461737,-2.87725963
Rv3794,,,-1.099923346,-2.59318371,-3.147638968,-3.166726033
Rv3795,-1.342980021,-1.365502177,-1.709229944,-3.604700083,-4.496893509,-4.385458073
Rv3796,-1.037799122,-1.476647928,-1.11284638,-1.643994173,-2.201427694,-1.779264815
Rv3797,,,,1.480162501,,
Rv3798,,,,,,
Rv3799c,-1.323392745,-1.336176847,-1.772961795,-3.298982202,-3.317049791,-3.211887066
Rv3800c,,,-1.347028192,-1.737360253,-1.466593555,-1.290544067
Rv3801c,,,,,,
Rv3802c,,,,,,
Rv3803c,,,,1.5727356,1.44164924,
Rv3804c,,,,,,
Rv3805c,-2.108692702,-2.015906476,-2.070535666,-2.617394041,-3.776055095,-3.480524322
Rv3806c,-2.397675707,-1.522800828,-1.687476075,-4.483214106,-5.537157129,-3.740734314
Rv3807c,-1.743793042,-1.375065289,-1.629001408,-5.118925945,-5.2259554,-3.440612298
Rv3808c,-1.101311566,-1.283298015,-1.32500224,-3.826037281,-4.062616061,-2.416771844
Rv3809c,,,,-1.190391128,-1.35507019,
Rv3810,,,,,-3.032449764,-3.891247165
Rv3811,,,,,-2.489679514,-2.295475059
Rv3812,,-1.254616888,,,-1.956378567,-1.585016526
Rv3813c,-1.16505721,-1.434088434,-1.150125466,-2.644612518,-3.806146786,-2.378751945
Rv3814c,,-1.086136489,,-1.936352803,-2.428169785,-2.068827751
Rv3815c,,-1.066820459,,-2.136606299,-2.852968362,-1.971537534
Rv3816c,,-1.479852715,-1.160371039,-1.660239128,-2.45701387,-2.03742662
Rv3817,,-1.733101232,-1.591197621,,-1.272057597,-1.151112972
Rv3818,-1.261237166,-1.834868954,-1.445880135,-1.813788197,-2.882261957,-2.947933786
Rv3819,,-1.440384534,-1.17958029,,-2.120812534,-2.987098544
Rv3820c,,,,,,-1.253569394
Rv3821,-1.101417458,-1.391747765,-1.289133082,-1.117058703,-2.058550331,-2.591484587
Rv3822,-1.075455745,-1.600376441,-2.185676001,,-1.926181218,-2.203445108
Rv3823c,-2.026409744,-1.931521878,-3.310371475,-2.831798975,-3.441788282,-4.321428801
Rv3824c,-1.2988913,-1.463807688,-2.881466234,-3.14192635,-3.870633863,-4.71397842
Rv3825c,,,-1.971570203,,,-2.04524711
Rv3826,,-1.183748446,-1.435426346,-1.645011811,-2.512134467,-2.615653886
Rv3827c,-1.024574802,-1.631582355,-1.020582931,-1.413820821,-2.699127094,-1.182665357
Rv3828c,,-1.736823355,,,-2.8391841,-1.143755017
Rv3829c,,-1.843479087,-1.604530876,,-1.305867887,
Rv3830c,,,,,,
Rv3831,,-1.529642383,-2.553366629,,-2.160516689,-3.356068405
Rv3832c,,,,,,
Rv3833,,-1.457599525,,,,
Rv3834c,,,,,,
Rv3835,,-1.19643504,,-1.897694781,-2.342094389,-1.164615715
Rv3836,-1.539599387,-1.360997638,,-3.390203556,-4.130051171,-1.879841893
Rv3837c,-1.047595041,,,-2.324471112,-1.412894163,
Rv3838c,,,,-1.090148871,-1.332610293,
Rv3839,,,-1.118744241,,,
Rv3840,,,,,,
Rv3841,-1.025794181,-3.499145309,-2.41059657,,-4.425556918,-4.0710733
Rv3842c,,,,-1.129958516,,-1.204311888
Rv3843c,,,,,-1.039787834,
Rv3844,,-1.098544959,-1.350866629,,,
Rv3845,,,,,,
Rv3846,,,-1.436346632,,,-2.564209956
Rv3847,,,,,,
Rv3848,,,,,,
Rv3849,,-1.666563031,-1.96837911,,-1.029561533,-2.564065701
Rv3850,,,,,,-1.294980417
Rv3851,,,,,,-1.451829727
Rv3852,,-1.285837788,-1.461454233,,,-2.651497156
Rv3853,,-1.536160882,-1.80897708,,-1.371926639,-2.858603627
Rv3854c,-1.123689932,-2.076649588,-2.475507234,,-3.109081691,-3.497930152
Rv3855,,-1.568467099,-1.919355539,,-2.035289187,-2.111286042
Rv3856c,,-1.446545064,,-1.42566205,-1.817706572,-1.083171414
Rv3857c,,-1.154427987,,,-1.056554447,-1.017488314
Rv3858c,,,,-4.061161717,-4.37509682,-2.520285282
Rv3859c,,,,-1.330984619,-1.567948,-1.101194836
Rv3860,,,,,,1.42705495
Rv3861,,,,,,
Rv3862c,,,4.658038703,,,4.725306512
Rv3863,,-1.052126164,,,,
Rv3864,,,,,-1.068585123,-1.110267086
Rv3865,,,-1.004715463,,-1.629161454,-1.704523145
Rv3866,,,,,-1.555193628,-1.140277755
Rv3867,,-1.113235534,,,-1.657548591,-1.016890777
Rv3868,,-1.050463267,,-1.507708321,-1.83934699,
Rv3869,-1.044352154,-1.504915722,-1.372790036,-2.606459448,-3.27373043,-1.567050674
Rv3870,-2.118731099,-1.894257571,-1.712975577,-5.468428573,-5.974768833,-2.243475662
Rv3871,-2.420443033,-2.167525735,-1.810309672,-3.785005831,-4.93622446,-2.288203811
Rv3872,,-1.071090997,,,,
Rv3873,,-1.147976185,,,,
Rv3874,,-1.353995244,-1.506288189,,,-1.351982431
Rv3875,,-1.330879872,-1.295547926,,-1.038071529,-1.488535738
Rv3876,,,,,,
Rv3877,,,,-2.398885878,-2.308919985,-1.179013497
Rv3878,,,,,,
Rv3879c,,,,,,1.473535557
Rv3880c,,,,,,
Rv3881c,,,,,,
Rv3882c,,,,-1.691286416,-2.044392098,
Rv3883c,,,,,,
Rv3884c,-2.740721188,-1.93132934,-2.155204321,-3.736086281,-4.924706802,-3.017657417
Rv3885c,-2.143184758,-1.643160663,-1.944778091,-3.357742896,-3.871435837,-2.628914492
Rv3886c,-1.103001666,-1.162905719,-1.42605927,-2.832350664,-2.761334848,-1.768934764
Rv3887c,,,,-1.22140274,-1.461021059,
Rv3888c,,,,,,
Rv3889c,,,,1.464835655,,
Rv3890c,,,-1.069020351,,,-1.857524849
Rv3891c,,,-1.125884088,1.933441038,,-1.625988873
Rv3892c,,,2.397787444,3.832541625,3.339921433,2.850284802
Rv3893c,,,,1.82687928,1.276681767,
Rv3894c,,-1.481760389,-1.675491008,-1.391635449,-2.012715602,-1.416485322
Rv3895c,,,-1.095489547,,,1.099272498
Rv3896c,,,,1.440659789,1.479629003,
Rv3897c,,,,,,
Rv3898c,,-1.213359107,-1.031163733,,,
Rv3899c,,-1.67237157,-1.259158788,,,
Rv3900c,,-1.646550222,-1.079754933,-1.256965428,,
Rv3901c,,,,,,
Rv3902c,,-1.493385751,-1.139485124,,,
Rv3903c,,-1.111003369,,,,
Rv3904c,,,,,,
Rv3905c,,,,,,
Rv3906c,,,,,,
Rv3907c,,,,,-1.700039231,
Rv3908,,,,,,
Rv3909,,-1.25003326,,-1.741851896,-2.222080036,
Rv3910,,-1.436338323,-1.235645707,-1.164362149,-1.709990512,-1.608578661
Rv3911,,,,,,
Rv3912,,,,,,
Rv3913,,,,,,
Rv3914,,,-1.207324604,,,
Rv3915,,,,,,-1.074368865
Rv3916c,,,,,,
Rv3917c,-1.608020756,-1.712374622,-1.415600073,-2.333863483,-2.349301388,-1.437292016
Rv3918c,-1.590952477,-1.625305801,-1.423437288,-1.941854791,-1.680703648,
Rv3919c,-2.070162277,-1.266009034,,-2.082251357,,
Rv3920c,-2.893165326,-1.787308211,-1.661379723,-2.715947398,-1.81236634,-2.133354654
Rv3921c,-2.345180256,-1.565808603,-1.431398676,-1.414155088,,-1.877985193
Rv3922c,-2.633662578,,,,,-1.323909315
Rv3923c,-1.235968712,,,,,
Rv3924c,,,,,,-1.222666215
